Age,Applications_Last_12_Months,Assets_Value,Average_Fuel_Consumption_L,Cylinder_Count,Degree_Level,Eligible,Employment_Status,Expected_Fuel_Consumption_L,Fuel_Deviation_L,Fuel_Deviation_Ratio,Fuel_Type,Gender,Governorate,Has_Other_Social_Benefits,Household_Size,Late_or_Missed_Renewals,Liabilities_Value,Marital_Status,Number_of_Children,Previous_Subsidy_Amount,Previous_Subsidy_Received,Primary_Income_Source,Salary,Total_Children_Income,Total_Household_Income,Total_Spouse_Income,Vehicle_Age_Years,Vehicle_Count,Vehicle_Ownership,Working_Children_Count,ID
35,2,15736.49,146.176,6,1,1,3,130,16.18,1.124,2,1,1,1,4,0,5992.84,1,1,5.0,0,3,1563.38,23.35,1785.95,199.22,8,0,1,1,11633248
52,0,7918.41,70.963,4,1,0,0,100,-29.04,0.71,2,1,1,0,5,0,1970.65,2,0,22.27,1,0,876.97,0.0,876.97,0.0,6,1,1,0,18994580
18,0,25117.85,112.483,6,4,1,2,130,-17.52,0.865,0,1,1,0,7,1,2599.84,2,0,25.04,1,0,1095.06,0.0,1095.06,0.0,9,0,1,0,10095966
28,0,6803.25,181.398,6,2,0,0,130,51.4,1.395,2,0,1,0,3,0,1509.24,2,0,14.35,1,2,1487.06,0.0,1487.06,0.0,10,1,1,0,19725096
47,2,8577.07,116.124,4,2,0,3,100,16.12,1.161,2,1,4,1,1,0,3433.61,2,0,5.0,0,3,1070.73,0.0,1070.73,0.0,6,2,1,0,10447413
33,0,11516.63,117.89,6,0,1,0,130,-12.11,0.907,2,0,0,0,5,1,2426.53,1,1,5.0,0,0,997.05,0.0,1242.01,244.96,3,1,1,0,15102121
46,1,7822.48,123.058,6,4,0,0,130,-6.94,0.947,2,1,3,0,2,0,3426.62,2,0,33.91,1,3,863.62,0.0,863.62,0.0,3,4,1,0,19128032
40,3,14497.91,104.984,8,0,0,0,160,-55.02,0.656,2,1,4,1,6,0,2383.73,2,0,5.0,0,0,1115.33,0.0,1115.33,0.0,7,0,1,0,16967442
46,3,2885.86,0.0,0,0,0,3,0,0.0,0.0,1,1,0,0,3,0,796.62,2,0,5.0,0,0,1049.48,0.0,1049.48,0.0,0,0,0,0,12210899
42,0,8682.55,95.057,4,1,1,2,100,-4.94,0.951,2,1,2,0,3,1,2066.17,1,3,26.54,1,3,1025.16,0.0,1118.59,93.43,4,3,1,0,16276189
43,1,6142.5,109.944,4,0,0,0,100,9.94,1.099,0,1,0,0,4,0,1763.24,2,0,5.0,0,2,1207.61,0.0,1207.61,0.0,10,2,1,0,12095095
53,1,91595.15,79.524,4,1,0,0,100,-20.48,0.795,2,0,2,0,1,0,8257.48,1,0,24.89,1,2,1390.58,0.0,1606.03,215.45,7,2,1,0,18605326
47,1,17117.05,0.0,0,3,0,2,0,0.0,0.0,1,0,1,0,6,0,2950.91,2,0,26.16,1,0,1361.71,0.0,1361.71,0.0,0,0,0,0,10678745
47,1,32781.09,80.129,4,0,0,0,100,-19.87,0.801,0,1,4,0,3,0,2795.02,3,3,31.97,1,3,1324.01,0.0,1324.01,0.0,8,2,1,0,11077815
35,0,22454.38,141.456,4,4,0,3,100,41.46,1.415,0,1,1,0,5,0,2178.18,2,0,5.0,0,2,1428.49,0.0,1428.49,0.0,6,3,1,0,17088843
28,2,8979.02,0.0,0,2,0,1,0,0.0,0.0,1,1,0,1,6,0,1130.82,2,0,34.13,1,0,1599.11,0.0,1599.11,0.0,0,0,0,0,15616747
27,2,7546.24,120.485,8,0,0,0,160,-39.52,0.753,0,0,4,0,1,0,4935.07,2,0,37.78,1,3,1579.05,0.0,1579.05,0.0,8,1,1,0,17442198
44,1,26392.35,88.021,4,1,0,0,100,-11.98,0.88,2,0,1,0,4,1,3362.18,2,0,5.0,0,0,1173.14,0.0,1173.14,0.0,12,2,1,0,18083293
18,1,9698.28,42.697,4,2,1,3,100,-57.3,0.427,2,1,1,1,5,1,1408.72,2,0,17.01,1,1,1071.84,0.0,1071.84,0.0,7,0,1,0,10825829
19,2,13234.64,145.771,8,0,1,3,160,-14.23,0.911,2,1,1,1,3,0,1534.51,2,0,42.43,1,2,1866.76,0.0,1866.76,0.0,8,4,1,0,17742270
23,0,12368.8,61.227,4,0,1,2,100,-38.77,0.612,2,1,1,0,2,0,3723.42,2,0,5.0,0,2,856.42,0.0,856.42,0.0,9,1,1,0,13752388
32,2,21850.41,0.0,0,4,0,0,0,0.0,0.0,1,0,3,0,1,0,1236.73,1,0,5.0,0,0,1355.68,0.0,1663.86,308.18,0,0,0,0,17674618
18,2,5856.34,0.0,0,2,0,3,0,0.0,0.0,1,0,3,0,2,0,2261.27,2,0,19.91,1,0,964.08,0.0,964.08,0.0,0,0,0,0,12066986
50,0,11942.68,159.63,6,0,1,0,130,29.63,1.228,2,1,3,0,2,0,970.6,1,2,40.79,1,2,1077.98,0.0,1418.04,340.06,5,0,1,0,19811999
42,0,6845.98,135.743,4,0,0,1,100,35.74,1.357,2,0,4,0,2,0,4220.44,1,0,25.24,1,0,1185.56,0.0,1298.84,113.28,9,2,1,0,14819408
59,0,4423.87,146.12,6,2,0,0,130,16.12,1.124,2,1,1,0,1,0,961.04,2,0,5.0,0,3,709.5,0.0,709.5,0.0,5,2,1,0,10283038
48,0,9566.23,111.219,4,0,1,2,100,11.22,1.112,0,1,0,0,3,0,6602.58,1,3,17.14,1,0,630.18,43.71,795.58,121.69,10,1,1,1,17174538
47,2,29884.19,125.605,4,2,0,0,100,25.61,1.256,0,1,0,1,4,0,636.17,2,0,5.0,0,2,1131.96,0.0,1131.96,0.0,10,3,1,0,11060977
62,1,4708.19,113.452,6,0,0,0,130,-16.55,0.873,2,0,2,0,3,0,677.37,2,0,25.74,1,2,1331.48,0.0,1331.48,0.0,6,2,1,0,15999068
28,0,11452.28,0.0,0,0,0,1,0,0.0,0.0,1,0,1,0,9,0,5862.81,1,4,26.37,1,2,1568.57,0.0,1866.13,297.56,0,0,0,0,11533292
18,1,7583.79,85.811,4,2,1,2,100,-14.19,0.858,0,1,2,1,3,1,3750.58,2,0,22.84,1,2,971.59,0.0,971.59,0.0,5,1,1,0,12187254
32,0,6633.48,0.0,0,2,0,0,0,0.0,0.0,1,1,1,0,4,0,12800.91,1,3,24.28,1,3,1192.05,0.0,1681.83,489.78,0,0,0,0,15808817
25,1,6135.85,165.289,6,2,1,0,130,35.29,1.271,2,0,4,0,3,1,2927.42,1,3,24.32,1,2,1067.0,242.06,1665.3,356.24,8,1,1,2,15789863
32,1,7822.69,81.419,6,0,0,0,130,-48.58,0.626,2,1,4,1,2,0,9311.15,2,0,25.6,1,0,1321.68,0.0,1321.68,0.0,6,2,1,0,14308372
22,1,4909.09,83.426,6,0,1,3,130,-46.57,0.642,2,1,0,0,3,0,622.43,2,0,13.9,1,0,1158.25,0.0,1158.25,0.0,7,2,1,0,12834549
42,1,15376.15,0.0,0,1,0,0,0,0.0,0.0,1,1,4,0,5,1,2228.19,1,5,25.71,1,0,1059.29,147.31,1730.71,524.11,0,0,0,1,10641294
41,0,2599.33,0.0,0,1,0,0,0,0.0,0.0,1,0,0,0,3,0,3634.2,1,2,39.0,1,0,1018.94,61.92,1166.91,86.05,0,0,0,1,13386100
35,1,8863.94,114.839,8,0,0,2,160,-45.16,0.718,2,0,3,0,2,0,2144.69,2,0,30.33,1,0,1133.76,0.0,1133.76,0.0,8,3,1,0,12791830
39,5,8145.09,107.601,6,1,1,0,130,-22.4,0.828,2,1,2,1,1,0,1079.79,1,2,5.0,0,1,1778.99,0.0,2215.9,436.91,6,3,1,0,19904840
33,0,12439.53,121.665,4,4,1,1,100,21.67,1.217,0,1,2,0,5,0,1877.27,1,1,22.48,1,0,532.38,0.0,804.98,272.6,9,0,1,0,13907602
44,0,17058.19,190.566,8,1,1,1,160,30.57,1.191,2,1,4,0,5,0,4415.82,1,2,5.0,0,3,1121.55,0.0,1475.07,353.52,2,1,1,0,15400374
36,1,10501.69,77.24,4,2,1,2,100,-22.76,0.772,2,1,0,1,6,0,384.45,1,1,5.0,0,2,1574.73,0.0,2225.7,650.97,9,0,1,0,15058711
32,1,15733.93,130.543,4,0,0,0,100,30.54,1.305,2,0,3,0,5,0,3003.23,1,0,5.0,0,2,1423.81,0.0,1663.46,239.65,8,3,1,0,19277430
46,0,19562.3,134.307,6,0,0,0,130,4.31,1.033,2,0,3,0,3,0,4269.86,2,0,28.35,1,2,1199.21,0.0,1199.21,0.0,6,0,1,0,17557388
50,1,14411.76,117.952,6,2,0,0,130,-12.05,0.907,0,1,3,0,1,0,8820.43,2,0,33.94,1,2,1293.27,0.0,1293.27,0.0,4,3,1,0,15517775
51,2,3213.6,0.0,0,2,0,2,0,0.0,0.0,1,1,3,0,7,0,2232.83,1,3,5.0,0,3,1214.22,123.63,1679.8,341.95,0,0,0,1,14890236
23,0,16538.16,0.0,0,1,0,2,0,0.0,0.0,1,1,1,1,8,0,3641.93,2,0,5.0,1,2,1872.08,0.0,1872.08,0.0,0,0,0,0,18980643
29,1,7678.75,118.833,4,0,0,0,100,18.83,1.188,0,0,1,1,5,1,2918.68,2,0,13.97,1,2,1413.8,0.0,1413.8,0.0,9,3,1,0,18257275
18,1,21805.22,81.638,4,2,1,3,100,-18.36,0.816,2,1,3,0,5,0,2087.39,2,0,6.95,1,0,1326.48,0.0,1326.48,0.0,6,4,1,0,16911539
32,1,10512.72,110.313,4,0,1,1,100,10.31,1.103,2,1,0,0,8,1,2066.73,1,0,17.95,1,0,433.82,0.0,758.29,324.47,6,0,1,0,15404680
40,1,14692.05,143.719,8,2,1,2,160,-16.28,0.898,2,0,3,0,8,0,1299.23,1,2,15.99,1,3,759.93,0.0,1281.55,521.62,10,1,1,0,11073443
33,2,9314.5,0.0,0,2,0,0,0,0.0,0.0,1,0,3,1,5,0,1520.8,1,3,25.33,1,0,878.36,0.0,1052.67,174.31,0,0,0,0,13571831
58,0,7268.81,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,6,1,4413.36,0,0,35.62,1,2,1660.6,0.0,1660.6,0.0,0,0,0,0,17030399
30,0,46102.61,142.84,6,0,0,0,130,12.84,1.099,2,0,1,0,6,0,2606.34,2,0,14.69,1,2,1964.23,0.0,1964.23,0.0,3,3,1,0,18059774
22,2,7113.06,57.33,4,0,1,2,100,-42.67,0.573,0,1,3,0,5,0,1417.8,1,2,5.0,0,0,1110.83,0.0,1229.28,118.45,9,1,1,0,16768748
42,1,15753.97,113.498,4,2,0,0,100,13.5,1.135,2,1,0,0,4,0,3460.29,2,0,5.0,0,0,1212.21,0.0,1212.21,0.0,7,2,1,0,11863785
37,2,10849.22,79.443,6,3,0,0,130,-50.56,0.611,0,0,2,1,5,0,1549.54,3,3,32.18,1,2,1279.45,75.82,1355.27,0.0,5,0,1,1,12133648
42,1,21610.66,146.893,6,1,1,0,130,16.89,1.13,2,1,2,0,6,0,14103.63,1,2,17.1,1,0,1277.5,0.0,1407.29,129.79,4,2,1,0,18892889
39,3,8064.02,122.936,6,2,0,1,130,-7.06,0.946,2,0,4,0,4,1,5648.62,2,0,5.0,0,3,705.81,0.0,705.81,0.0,4,4,1,0,13524915
38,3,23409.1,0.0,0,0,0,0,0,0.0,0.0,1,0,1,0,7,3,5862.3,1,3,26.44,1,3,1357.68,164.18,1895.35,373.49,0,0,0,3,16734136
18,0,11493.68,0.0,0,2,0,2,0,0.0,0.0,1,1,1,0,2,0,1503.81,2,0,5.0,0,2,1166.72,0.0,1166.72,0.0,0,0,0,0,11944731
26,3,22572.36,133.233,8,2,0,0,160,-26.77,0.833,2,0,3,0,3,0,1518.2,2,0,45.22,1,0,1418.25,0.0,1418.25,0.0,8,2,1,0,19533771
28,2,14575.82,168.318,8,0,1,0,160,8.32,1.052,2,0,2,0,7,0,2065.13,1,2,13.96,1,0,1016.67,0.0,1287.34,270.67,10,2,1,0,12777361
31,0,5825.69,54.025,4,0,1,0,100,-45.98,0.54,2,1,1,0,9,0,2368.41,1,5,37.16,1,0,819.78,0.0,979.12,159.34,9,2,1,0,12098429
30,0,27051.44,118.837,4,0,0,0,100,18.84,1.188,2,1,1,1,8,0,1844.55,2,0,5.0,0,3,1085.19,0.0,1085.19,0.0,9,2,1,0,12700355
40,2,10047.47,151.971,4,1,0,3,100,51.97,1.52,2,0,4,0,4,2,784.9,2,0,36.58,1,3,637.35,0.0,637.35,0.0,6,3,1,0,12327456
42,0,16091.5,160.068,6,4,0,2,130,30.07,1.231,2,1,2,0,4,0,3476.08,2,0,23.1,1,1,1107.25,0.0,1107.25,0.0,6,1,1,0,10952396
21,0,4426.77,79.862,4,0,1,2,100,-20.14,0.799,0,1,4,0,5,0,4775.44,2,0,32.47,1,2,1093.91,0.0,1093.91,0.0,4,1,1,0,14565587
43,0,23106.76,0.0,0,0,0,0,0,0.0,0.0,1,0,1,0,9,1,9234.52,2,0,5.0,0,0,1134.99,0.0,1134.99,0.0,0,0,0,0,15714342
42,1,9675.48,0.0,0,2,0,0,0,0.0,0.0,1,1,3,1,7,1,1826.41,2,0,24.44,1,3,1294.71,0.0,1294.71,0.0,0,0,0,0,11487557
41,3,7616.25,87.69,6,4,1,0,130,-42.31,0.675,2,0,2,1,4,0,683.36,1,2,24.09,1,0,1285.14,0.0,1617.09,331.95,5,1,1,0,14637415
18,0,27197.59,0.0,0,0,0,2,0,0.0,0.0,1,0,3,1,5,0,653.02,2,0,26.31,1,2,820.09,0.0,820.09,0.0,0,0,0,0,10397266
40,1,14168.44,0.0,0,0,0,2,0,0.0,0.0,1,0,1,0,2,0,2169.72,2,0,32.43,1,2,875.69,0.0,875.69,0.0,0,0,0,0,15509010
36,1,47634.61,127.277,4,0,1,0,100,27.28,1.273,0,1,3,0,7,2,2047.54,1,3,27.36,1,3,1481.13,56.01,1848.84,311.7,4,1,1,1,13519080
47,0,20701.11,120.807,6,1,0,0,130,-9.19,0.929,2,0,4,0,4,0,4145.34,2,0,5.0,0,0,808.98,0.0,808.98,0.0,7,1,1,0,16767540
56,0,12946.06,94.729,4,2,1,0,100,-5.27,0.947,2,0,1,0,3,0,2394.22,1,1,5.0,0,0,518.87,63.46,820.51,238.18,4,1,1,1,17510733
54,1,23617.26,0.0,0,0,0,0,0,0.0,0.0,1,1,0,0,1,1,2652.53,1,2,5.0,0,3,1061.31,0.0,1421.46,360.15,0,0,0,0,11591889
36,2,19594.81,103.55,6,2,0,3,130,-26.45,0.797,2,0,2,0,3,0,1923.6,1,0,5.0,0,2,931.98,0.0,1139.07,207.09,6,2,1,0,18889849
35,1,4787.27,0.0,0,1,0,1,0,0.0,0.0,1,1,1,1,3,0,7805.58,1,0,31.35,1,1,823.83,0.0,1120.66,296.83,0,0,0,0,17896788
43,1,17500.09,147.514,8,2,0,0,160,-12.49,0.922,2,1,0,0,1,0,1094.97,2,0,5.0,0,2,824.16,0.0,824.16,0.0,12,0,1,0,12333309
22,2,5741.28,0.0,0,2,0,3,0,0.0,0.0,1,0,3,1,2,0,1866.41,2,0,30.77,1,2,1050.47,0.0,1050.47,0.0,0,0,0,0,14409293
18,0,2494.29,0.0,0,0,0,3,0,0.0,0.0,1,1,0,0,3,0,3157.89,1,4,5.0,0,0,763.45,249.88,1243.88,230.55,0,0,0,2,19443035
29,1,8635.7,103.482,6,0,1,2,130,-26.52,0.796,2,1,4,1,1,1,3841.61,1,2,14.87,1,0,733.55,259.6,1264.26,271.11,7,2,1,2,18818869
50,2,6499.33,113.489,6,2,0,2,130,-16.51,0.873,2,1,4,1,3,0,663.46,2,0,5.0,0,2,1013.48,0.0,1013.48,0.0,8,3,1,0,10792382
31,3,8343.55,0.0,0,2,0,3,0,0.0,0.0,1,1,1,1,5,0,2134.14,1,4,24.87,1,2,1020.09,321.68,1547.78,206.01,0,0,0,2,18934921
53,2,21385.84,163.497,8,2,0,0,160,3.5,1.022,2,1,1,0,3,0,512.31,0,4,29.55,1,2,1060.4,81.55,1141.95,0.0,8,1,1,1,10782914
18,2,24637.22,73.966,4,0,1,2,100,-26.03,0.74,0,0,3,0,5,0,2828.49,2,0,25.42,1,2,757.04,0.0,757.04,0.0,6,1,1,0,13319932
18,1,5025.17,0.0,0,2,0,2,0,0.0,0.0,1,1,4,0,6,0,512.84,2,0,24.62,1,0,889.9,0.0,889.9,0.0,0,0,0,0,17053805
34,2,5074.27,0.0,0,2,0,0,0,0.0,0.0,1,1,4,0,5,0,3947.0,2,0,25.84,1,2,619.27,0.0,619.27,0.0,0,0,0,0,18237255
46,1,15063.87,66.657,4,1,1,0,100,-33.34,0.667,0,0,1,0,9,0,1959.14,1,2,5.0,0,2,1133.66,0.0,1447.4,313.74,6,1,1,0,10678028
34,1,9459.52,0.0,0,2,0,0,0,0.0,0.0,1,1,4,0,7,1,2746.18,1,2,32.54,1,2,1496.94,65.59,1741.61,179.08,0,0,0,1,19589268
34,0,26059.37,53.235,4,0,1,0,100,-46.76,0.532,0,0,0,1,3,0,1518.77,1,2,8.04,1,0,1055.03,0.0,1275.93,220.9,10,3,1,0,19706472
34,2,17680.55,148.731,6,0,1,1,130,18.73,1.144,2,1,4,0,5,0,1839.25,1,3,5.0,0,2,922.47,0.0,1278.62,356.15,6,3,1,0,13821375
18,0,8522.84,169.806,8,3,0,0,160,9.81,1.061,2,1,2,0,4,0,2041.42,2,0,11.91,1,2,1665.92,0.0,1665.92,0.0,4,3,1,0,12742097
49,4,16929.48,0.0,0,1,0,3,0,0.0,0.0,1,0,1,1,3,0,891.32,2,0,13.6,1,2,815.95,0.0,815.95,0.0,0,0,0,0,11061917
27,0,14021.9,124.876,6,2,0,3,130,-5.12,0.961,2,1,3,0,5,0,693.69,2,0,26.82,1,0,1313.87,0.0,1313.87,0.0,5,1,1,0,11287238
48,2,11196.0,83.186,4,0,0,2,100,-16.81,0.832,0,1,4,1,7,0,1375.04,2,0,26.35,1,0,831.54,0.0,831.54,0.0,8,0,1,0,10593268
34,1,17529.92,160.636,8,0,1,2,160,0.64,1.004,2,1,2,0,2,1,5944.1,1,5,5.0,0,0,1944.85,70.87,2492.44,476.72,4,2,1,1,17684543
48,2,14887.87,137.077,6,0,0,0,130,7.08,1.054,2,1,4,0,4,0,916.91,2,0,36.05,1,0,1204.94,0.0,1204.94,0.0,8,3,1,0,14259009
39,0,5807.89,134.595,6,2,1,0,130,4.59,1.035,2,0,2,0,3,0,1123.9,1,6,23.97,1,2,1172.42,0.0,1369.37,196.95,8,2,1,0,14224508
34,3,44471.16,62.279,4,1,1,0,100,-37.72,0.623,2,0,4,1,3,0,2954.72,1,6,17.72,1,0,1016.68,72.86,1223.41,133.87,4,1,1,1,12629869
38,0,8652.83,126.725,6,1,0,3,130,-3.28,0.975,2,1,3,0,5,0,4026.29,2,0,22.69,1,0,1071.3,0.0,1071.3,0.0,7,3,1,0,19000752
18,0,20961.7,56.112,4,3,1,2,100,-43.89,0.561,2,1,3,0,6,0,1698.57,2,0,5.0,0,1,1003.22,0.0,1003.22,0.0,3,1,1,0,15235972
35,0,12107.5,90.588,4,0,1,1,100,-9.41,0.906,2,0,1,1,2,0,527.27,1,3,5.0,0,0,1014.26,286.42,1420.66,119.98,8,1,1,1,14924584
56,0,16135.61,113.388,4,3,0,0,100,13.39,1.134,0,0,0,0,6,0,1122.51,2,0,35.79,1,0,1021.4,0.0,1021.4,0.0,9,1,1,0,13851812
51,1,12039.39,0.0,0,0,0,0,0,0.0,0.0,1,0,1,0,5,1,6075.58,1,4,16.66,1,0,955.31,324.77,1524.89,244.81,0,0,0,2,10079836
23,0,8146.63,0.0,0,2,0,0,0,0.0,0.0,1,1,4,0,6,1,2793.5,2,0,29.05,1,0,589.13,0.0,589.13,0.0,0,0,0,0,11628640
41,0,7307.85,152.237,4,0,0,0,100,52.24,1.522,2,0,1,1,3,0,4826.08,2,0,5.0,0,3,1634.41,0.0,1634.41,0.0,7,1,1,0,11633431
38,2,20713.53,0.0,0,1,0,0,0,0.0,0.0,1,1,4,0,3,0,2990.43,1,2,18.61,1,2,1071.48,117.64,1543.24,354.12,0,0,0,1,14242398
45,0,11619.5,88.329,4,2,0,1,100,-11.67,0.883,2,1,1,0,5,1,1054.58,2,0,5.0,0,2,1439.16,0.0,1439.16,0.0,17,2,1,0,10993855
36,0,9738.3,142.913,6,2,0,0,130,12.91,1.099,0,0,3,1,2,0,2763.43,0,1,27.19,1,0,1165.01,71.43,1236.44,0.0,7,1,1,1,19024960
32,0,5129.51,176.35,8,2,0,0,160,16.35,1.102,2,0,3,0,2,0,1779.91,2,0,5.0,0,2,1068.95,0.0,1068.95,0.0,9,0,1,0,11813494
51,2,31729.09,74.475,4,2,1,0,100,-25.53,0.745,2,0,1,0,4,0,1767.78,1,3,29.89,1,0,1101.97,98.23,1515.97,315.77,11,0,1,2,15810775
38,1,3274.28,0.0,0,2,0,0,0,0.0,0.0,1,0,1,0,1,0,4585.91,1,0,5.0,0,2,731.65,0.0,892.3,160.65,0,0,0,0,12705681
50,2,8789.37,117.053,6,0,1,0,130,-12.95,0.9,2,1,4,0,2,0,3272.41,1,1,5.0,0,3,782.51,0.0,905.98,123.47,3,6,1,0,10875069
47,1,21832.83,121.35,6,1,1,0,130,-8.65,0.933,2,1,3,0,5,0,1179.09,1,3,31.97,1,2,706.45,125.07,1040.37,208.85,3,3,1,1,10753784
31,0,10652.22,0.0,0,1,0,0,0,0.0,0.0,1,1,2,1,9,0,828.86,1,2,27.53,1,0,1143.08,0.0,1357.07,213.99,0,0,0,0,14741944
33,3,29021.17,0.0,0,1,0,0,0,0.0,0.0,1,0,2,0,3,0,1364.12,1,5,35.77,1,0,1241.77,0.0,1526.53,284.76,0,0,0,0,18789253
58,2,8695.09,106.211,6,2,0,0,130,-23.79,0.817,2,0,4,0,7,0,2871.22,2,0,5.0,0,0,1359.59,0.0,1359.59,0.0,9,1,1,0,17273491
37,1,5895.2,153.455,6,0,0,3,130,23.46,1.18,2,0,1,1,8,0,1277.61,1,0,15.37,1,2,832.4,0.0,998.23,165.83,6,1,1,0,16732927
26,0,27684.66,126.037,6,2,0,2,130,-3.96,0.97,2,1,1,0,3,0,4116.01,1,0,21.47,1,0,969.8,0.0,1367.06,397.26,8,1,1,0,16292495
21,1,22011.14,0.0,0,0,0,2,0,0.0,0.0,1,0,1,0,2,2,3039.08,2,0,5.0,0,0,974.73,0.0,974.73,0.0,0,0,0,0,14439772
47,0,6644.42,154.947,6,2,1,0,130,24.95,1.192,0,1,2,0,4,1,1825.58,1,5,25.35,1,3,1312.25,175.59,1719.52,231.68,11,1,1,1,16957631
37,0,11527.34,113.58,4,0,0,0,100,13.58,1.136,2,1,3,0,3,0,1439.5,2,0,12.82,1,3,764.48,0.0,764.48,0.0,7,3,1,0,18987132
25,0,14624.87,64.462,4,0,0,0,100,-35.54,0.645,0,0,2,0,5,1,5420.53,2,0,5.0,0,0,753.75,0.0,753.75,0.0,3,0,1,0,15289333
43,1,10879.09,99.58,4,4,0,2,100,-0.42,0.996,0,0,1,1,3,0,3773.14,1,0,26.23,1,0,1113.93,0.0,1242.76,128.83,8,2,1,0,16116676
37,0,15215.2,0.0,0,0,0,2,0,0.0,0.0,1,0,2,0,3,1,6686.32,2,0,5.0,0,0,815.67,0.0,815.67,0.0,0,0,0,0,11898945
18,1,40364.75,94.174,6,2,1,2,130,-35.83,0.724,2,0,3,1,4,0,652.27,2,0,5.0,0,3,1524.04,0.0,1524.04,0.0,8,0,1,0,16817217
42,1,21802.23,89.496,4,0,1,2,100,-10.5,0.895,0,1,1,0,4,0,1801.99,1,3,5.0,0,3,709.15,192.37,1118.63,217.11,7,2,1,2,11107453
51,0,14437.86,150.599,6,2,0,0,130,20.6,1.158,0,0,0,1,4,0,1759.77,2,0,24.74,1,2,641.39,0.0,641.39,0.0,5,4,1,0,17126454
66,1,10105.39,65.847,4,3,0,0,100,-34.15,0.658,2,1,3,0,7,0,2209.95,2,0,36.22,1,0,1492.83,0.0,1492.83,0.0,9,4,1,0,19945765
35,0,16162.19,0.0,0,2,0,0,0,0.0,0.0,1,1,1,0,2,0,716.65,2,0,21.5,1,2,1643.08,0.0,1643.08,0.0,0,0,0,0,14394639
38,2,13598.35,163.99,6,3,0,3,130,33.99,1.261,2,1,2,1,8,0,2756.11,2,0,5.0,0,0,1001.29,0.0,1001.29,0.0,8,3,1,0,15196642
54,0,8253.35,54.334,4,2,0,2,100,-45.67,0.543,0,0,3,0,2,0,321.15,1,0,5.0,0,0,1267.84,0.0,1533.14,265.3,5,1,1,0,12931642
37,0,17783.04,123.968,4,2,1,0,100,23.97,1.24,2,1,2,0,3,0,3015.94,1,3,28.92,1,0,751.87,0.0,949.79,197.92,7,1,1,0,17530707
38,0,21258.22,161.4,6,1,0,0,130,31.4,1.242,2,1,4,0,5,0,884.15,3,1,12.63,1,3,730.77,168.0,898.77,0.0,3,0,1,1,18867584
27,0,9782.09,143.435,4,4,0,0,100,43.44,1.434,0,1,1,0,2,0,1773.43,2,0,42.4,1,1,1160.97,0.0,1160.97,0.0,8,1,1,0,11641868
18,1,11195.27,134.365,6,0,1,2,130,4.37,1.034,2,0,3,1,1,2,1548.16,2,0,12.66,1,3,726.17,0.0,726.17,0.0,8,3,1,0,13690863
46,0,8212.54,0.0,0,0,0,2,0,0.0,0.0,1,0,2,0,5,1,566.74,2,0,8.76,1,0,1210.53,0.0,1210.53,0.0,0,0,0,0,13636695
20,1,5660.37,93.611,4,0,1,2,100,-6.39,0.936,2,0,1,0,2,0,2145.36,2,0,19.26,1,3,972.81,0.0,972.81,0.0,5,3,1,0,14367941
49,2,5218.89,98.918,6,1,1,0,130,-31.08,0.761,0,1,4,0,9,0,1020.35,1,1,26.9,1,0,942.96,0.0,1585.39,642.43,2,1,1,0,10186715
26,1,15363.96,107.406,4,0,0,0,100,7.41,1.074,2,0,4,0,5,0,1319.54,2,0,26.54,1,0,1422.92,0.0,1422.92,0.0,7,1,1,0,12762734
38,2,5929.1,178.273,8,1,1,2,160,18.27,1.114,2,0,1,0,5,0,2789.73,1,2,24.21,1,0,958.52,0.0,1398.63,440.11,9,0,1,0,14942013
31,0,30551.57,132.021,4,1,0,3,100,32.02,1.32,0,1,4,0,5,0,2061.14,2,0,27.13,1,0,986.68,0.0,986.68,0.0,5,0,1,0,15536445
49,0,5478.29,104.144,4,1,1,0,100,4.14,1.041,2,1,3,0,1,1,3683.34,1,2,14.37,1,1,770.01,49.29,1146.33,327.03,4,1,1,1,17677251
39,0,19329.4,142.68,6,2,0,2,130,12.68,1.098,0,1,2,0,5,0,2054.19,2,0,33.35,1,2,2004.97,0.0,2004.97,0.0,8,0,1,0,15381429
59,0,12776.75,183.025,6,0,0,3,130,53.03,1.408,2,1,2,1,3,1,751.83,2,0,41.76,1,0,737.77,0.0,737.77,0.0,5,0,1,0,10432735
22,0,22739.96,177.513,6,2,1,2,130,47.51,1.365,2,1,1,0,3,0,458.41,2,0,13.91,1,0,1100.84,0.0,1100.84,0.0,11,2,1,0,14317337
40,2,12682.83,147.25,8,0,0,0,160,-12.75,0.92,0,1,1,1,5,0,1305.58,2,0,35.76,1,0,1383.51,0.0,1383.51,0.0,7,2,1,0,14354557
36,1,3902.59,160.481,6,0,0,2,130,30.48,1.234,2,1,3,0,5,0,1783.87,2,0,19.61,1,0,834.05,0.0,834.05,0.0,7,1,1,0,13532785
38,2,14118.89,126.772,4,2,0,1,100,26.77,1.268,0,0,1,0,5,0,3621.11,2,0,5.0,0,3,760.67,0.0,760.67,0.0,2,1,1,0,12819911
54,0,13606.06,159.24,6,0,0,1,130,29.24,1.225,0,1,1,0,4,0,1035.34,2,0,44.45,1,0,981.36,0.0,981.36,0.0,9,1,1,0,15417430
